xray_detection,name,RA,DEC,ExpTime,ExiML_2RXS,DETML_XMMSL,f_2RXS,errf_2RXS,fden_2RXS,errfden_2RXS,f_XMMSL,errf_XMMSL,plate,MJD,fiberID,DR14_RUN2D,DR14_PLUG_RA,DR14_PLUG_DEC,redshift,CLASS_BEST,CONF_BEST,DR14_ZWARNING,DR14_SN_MEDIAN_ALL,norm1_mgII,errnorm1_mgII,peak1_mgII,errpeak1_mgII,width1_mgII,errwidth1_mgII,fwhm1_mgII,errfwhm1_mgII,norm2_mgII,errnorm2_mgII,peak2_mgII,errpeak2_mgII,width2_mgII,errwidth2_mgII,fwhm2_mgII,errfwhm2_mgII,norm3_mgII,errnorm3_mgII,peak3_mgII,errpeak3_mgII,width3_mgII,errwidth3_mgII,fwhm3_mgII,errfwhm3_mgII,norm_heII,errnorm_heII,peak_heII,errpeak_heII,width_heII,errwidth_heII,fwhm_heII,errfwhm_heII,norm1_hb,errnorm1_hb,peak1_hb,errpeak1_hb,width1_hb,errwidth1_hb,fwhm1_hb,errfwhm1_hb,norm2_hb,errnorm2_hb,peak2_hb,errpeak2_hb,width2_hb,errwidth2_hb,fwhm2_hb,errfwhm2_hb,norm3_hb,errnorm3_hb,peak3_hb,errpeak3_hb,width3_hb,errwidth3_hb,fwhm3_hb,errfwhm3_hb,norm4_hb,errnorm4_hb,peak4_hb,errpeak4_hb,width4_hb,errwidth4_hb,fwhm4_hb,errfwhm4_hb,norm1_OIII4959,errnorm1_OIII4959,peak1_OIII4959,errpeak1_OIII4959,width1_OIII4959,errwidth1_OIII4959,fwhm1_OIII4959,errfwhm1_OIII4959,norm2_OIII4959,errnorm2_OIII4959,peak2_OIII4959,errpeak2_OIII4959,width2_OIII4959,errwidth2_OIII4959,fwhm2_OIII4959,errfwhm2_OIII4959,norm1_OIII5007,errnorm1_OIII5007,peak1_OIII5007,errpeak1_OIII5007,width1_OIII5007,errwidth1_OIII5007,fwhm1_OIII5007,errfwhm1_OIII5007,norm2_OIII5007,errnorm2_OIII5007,peak2_OIII5007,errpeak2_OIII5007,width2_OIII5007,errwidth2_OIII5007,fwhm2_OIII5007,errfwhm2_OIII5007,norm_pl1,errnorm_pl1,slope_pl1,errslope_pl1,norm_pl2,errnorm_pl2,slope_pl2,errslope_pl2,norm_gal1,errnorm_gal1,norm_gal2,errnorm_gal2,norm_feII1,errnorm_feII1,norm_feII2,errnorm_feII2,width_feII1,errwidth_feII1,width_feII2,errwidth_feII2,r_feII,OIII_Hbeta_ratio,virialfwhm_mgII,errvirialfwhm_mgII,virialfwhm_hb,errvirialfwhm_hb,mgII_chi,hb_chi,l_2500,errl_2500,l_3000,errl_3000,l_5100,errl_5100,l_bol1,errl_bol1,l_bol2,errl_bol2,logBHMS_mgII,errlogBHMS_mgII,logBHMVP_hb,errlogBHMVP_hb,logBHMMD_hb,errlogBHMMD_hb,logBHMA_hb,errlogBHMA_hb,l_edd1,l_edd2,edd_ratio1,edd_ratio2,broad_Hb_fwhm_vi,narrow_Hb_fwhm_vi,narrow_OIII_A_vi,narrow_Hb_A_vi,Log(OIII/Hb)_vi
2RXS ,2RXS J111946.6+233542  ,169.94418,23.59523,271.25,47.0,-99.0,1e-14,1e-14,2.60015956313e-31,1.17556234607e-31,-99.0,-99.0,6420,56304,818,v5_10_0,169.94837,23.594324,0.147,QSO   ,3,0,24.826536,,,,,,,,,,,,,,,,,,,,,,,,,5.3075633,0.39445885,4685.7727,0.30895858,3.7992138,0.31836268,190.71722,47.964439,26.404681,0.88391833,4861.5952,0.018311793,2.4161511,0.01797086,17.016152,2.6095672,12.769038,0.2463617,4852.2396,0.63624734,24.522492,0.62762963,3199.2251,91.315438,5.4938616,0.34639924,4900.0,0.0,22.263781,1.31561,2842.6232,189.54377,2.9328183,0.20618711,4834.8406,6.8838938,121.251,5.8696248,17334.513,857.4062,64.265107,0.6147119,4958.8282,0.018311793,2.4161511,0.01797086,16.682498,2.5583987,0.99292413,0.20598529,4956.7032,1.0568076,9.2601329,1.4194277,958.06285,202.16177,192.79532,1.8441357,5007.1592,0.018311793,2.4161511,0.01797086,16.521472,2.533704,2.9787724,0.61795587,5005.0342,1.0568076,9.2601329,1.4194277,948.81134,200.2096,,,,,6104888.1,3636010.9,-1.5279886,0.07316844,,,4.8650807,0.55246822,,,0.13701616,0.052448162,,,1.0,0.0,0.030169267,0.57726224,,,5599.5283,356.39435,,1.544537,,,,,8.9967234e+39,1.2199704e+38,,,4.2487927e+44,5.7614325e+42,,,8.2371302,0.058227942,7.9619121,0.058875745,8.2153632,0.058345725,,2.2442619e+46,,0.018931804,5325.649368214216,374.0996801978327,64.9874943634411,7.61009418511072,0.9314397609941153
2RXS ,2RXS J083118.1+450038  ,127.82543,45.01067,482.04,80.0,-99.0,1.63305194789e-12,4.08685996774e-13,5.94292158607e-31,1.41914938877e-31,-99.0,-99.0,6394,56330,220,v5_10_0,127.82499,45.006794,0.1473807,QSO   ,3,0,28.321243,,,,,,,,,,,,,,,,,,,,,,,,,8.4302658,0.55418298,4687.7352,0.15697569,2.2082413,0.15581395,48.957777,23.465062,25.545263,1.1564798,4863.3457,0.029416312,1.7248457,0.041332166,117.35907,5.9997266,3.9873131,0.43903998,4830.0,0.0,23.608769,1.6218385,3080.4053,237.04942,4.3007917,0.17147969,4885.9606,3.0379997,34.765566,2.6792135,4657.1353,387.12208,3.070243,0.1742714,4830.0,0.0,142.81736,6.7123937,20504.044,981.08971,59.174579,2.1993551,4960.5787,0.029416312,1.7248457,0.041332166,115.0587,5.8821251,17.80713,2.1343376,4960.4328,0.064373017,3.4349707,0.12291055,128.31894,17.492345,177.52374,6.5980652,5008.9097,0.029416312,1.7248457,0.041332166,113.94849,5.8253685,53.42139,6.4030129,5008.7638,0.064373017,3.4349707,0.12291055,127.08075,17.323556,,,,,70534218.0,39752099.0,-1.8117678,0.068998627,,,6.9733441,0.50620455,,,0.41276856,0.066782414,,,25.33841,7.255316,0.10560032,0.67518434,,,8516.4631,495.30959,,1.1112385,,,,,9.5171962e+39,1.1380742e+38,,,4.4945912e+44,5.3746692e+42,,,8.6135582,0.053113107,8.3410268,0.053684375,8.5922797,0.053216974,,5.3395114e+46,,0.0084176076,8053.27048148267,325.56112279916704,73.99665533698366,6.992868181910685,1.0245567482710571
2RXS ,2RXS J115456.7+613702  ,178.73647,61.6174,441.13,110.0,-99.0,2.32273679635e-12,4.37841059862e-13,8.27942163699e-31,1.51547821694e-31,-99.0,-99.0,7106,56663,258,v5_10_0,178.73491,61.614868,0.1516796,QSO   ,3,0,22.405146,,,,,,,,,,,,,,,,,,,,,,,,,4.020872,0.3415967,4686.9208,0.4456699,4.8066167,0.45912827,342.40837,69.155208,13.963762,0.91129093,4862.6497,0.030364637,2.3211731,0.036202297,30.80133,5.2558332,16.140444,2.3034732,4869.825,1.5718359,22.950923,0.84864669,2959.8489,123.02832,11.450651,2.3422522,4858.5641,1.0943996,13.837551,1.3143745,1642.5213,190.98111,2.7377269,0.17285819,4883.2776,4.9748813,121.32906,6.0905425,17173.857,880.66092,46.36078,0.79910234,4959.8827,0.030364637,2.3211731,0.036202297,30.197504,5.1527984,7.9303372,0.7112407,4957.5629,0.23085919,5.1581704,0.17256579,373.77698,24.573387,139.08234,2.397307,5008.2137,0.030364637,2.3211731,0.036202297,29.906088,5.1030721,23.791012,2.1337221,5005.8939,0.23085919,5.1581704,0.17256579,370.16823,24.336135,,,,,26684.073,17715.758,-0.92426319,0.081767045,,,6.7004249,0.57097337,,,1.4187468,0.064523064,,,23.462105,1.6176094,0.28725586,0.49868839,,,3064.94,261.49804,,1.2373944,,,,,8.1217118e+39,1.3123054e+38,,,3.8355597e+44,6.1974936e+42,,,7.6914529,0.077616093,7.4113468,0.078388001,7.6687972,0.07775644,,6.3884605e+45,,0.060038873,3036.175537846387,403.09148516836757,59.56163111902297,5.174079015713736,1.0611335258308776
2RXS ,2RXS J101851.9+495811  ,154.71662,49.96994,540.86,204.0,-99.0,1.85780445509e-12,2.50823694841e-13,6.53130552638e-31,8.64747224092e-32,-99.0,-99.0,6668,56605,250,v5_10_0,154.7185899999,49.96691,0.155,QSO   ,3,0,17.825815,,,,,,,,,,,,,,,,,,,,,,,,,3.877572,0.19961832,4686.9927,1.1179286,19.955052,1.1870205,2624.0683,178.79074,10.602177,2.5132458,4861.7536,0.085144248,1.8425417,0.049730955,100.3073,7.2212486,9.8660226,1.7651231,4862.0728,0.39548807,4.6555277,0.85298929,308.13577,123.8513,15.656113,1.2876576,4863.5911,0.42902938,13.990371,1.0153459,1663.0056,147.379,4.9427095,0.99466691,4857.2029,2.1048709,34.466812,2.9477461,4641.2868,428.43707,38.790295,0.89127031,4958.9866,0.085144248,1.8425417,0.049730955,98.340532,7.0796585,3.9196397,0.86502792,4954.809,0.73447741,1.8150519,0.39140748,102.34018,55.767433,116.37088,2.6738109,5007.3176,0.085144248,1.8425417,0.049730955,97.391342,7.0113251,11.758919,2.5950837,5003.14,0.73447741,1.8150519,0.39140748,101.35156,55.228712,,,,,10431341.0,8039361.7,-1.6143559,0.094736815,,,2.4103507,0.59108556,,,1.3048515,0.071564056,,,26.261957,2.3989378,0.5839504,0.51831775,,,2386.5831,226.27714,,0.92836221,,,,,8.5919018e+39,1.9234891e+38,,,4.0576116e+44,9.08387e+42,,,7.4863829,0.087214327,7.2089654,0.088283821,7.464216,0.08740878,,3.9840633e+45,,0.10184606,2523.975193047055,309.2446093989323,49.93512115432856,9.011045039327904,0.7436309475126425
2RXS ,2RXS J093017.6+470725  ,142.57365,47.12378,478.9,35.0,-99.0,5.92925324578e-12,4.68095109025e-13,2.06538015577e-30,1.63054993456e-31,-99.0,-99.0,7315,56685,958,v5_10_0,142.5738099999,47.122518,0.1598285,QSO   ,3,0,41.505295,,,,,,,,,,,,,,,,,,,,,,,,,11.49533,0.29290124,4690.0,0.0,31.580566,1.0359792,4372.3039,155.93967,23.291117,1.9829098,4861.6856,0.031359172,1.8668863,0.04378045,96.77366,6.3572864,36.287459,1.3874907,4858.415,0.24987866,9.4608727,0.34289138,1006.6137,49.824233,47.705069,1.1640591,4865.5701,0.31699579,26.791911,0.42538824,3519.7355,61.72103,4.9876267,0.28117165,4893.6925,6.4535192,127.16453,7.3795041,17979.124,1064.821,62.37913,1.7911481,4958.9186,0.031359172,1.8668863,0.04378045,94.876151,6.2326346,21.921276,1.7678975,4960.1661,0.10933995,4.0818924,0.11748597,220.39918,16.72123,187.13739,5.3734442,5007.2496,0.031359172,1.8668863,0.04378045,93.960387,6.172476,65.763828,5.3036924,5008.4971,0.10933995,4.0818924,0.11748597,218.27237,16.559874,,,,,19681557000.0,8517277600.0,-2.3415035,0.052876863,,,7.0354724,0.98199531,,,1.3059698,0.10646387,,,24.238221,3.6176567,0.10118759,0.26871585,,,2627.0915,282.96644,,1.5939227,,,,,3.4016292e+40,2.2973837e+38,,,1.6064535e+45,1.0849624e+43,,,7.868579,0.095023287,7.6568972,0.095345932,7.8583641,0.09508195,,9.6055523e+45,,0.16724218,2727.621113268455,399.12890291477225,27.61579247838705,3.0302506694516222,0.9596789546506339
2RXS ,2RXS J122310.5+474427  ,185.79388,47.74106,430.07,8.0,-99.0,9.01571137604e-13,2.65238479454e-13,3.33426412759e-31,9.11931511816e-32,-99.0,-99.0,7421,57159,320,v5_10_0,185.79776,47.740751,0.163,BLAGN ,3,0,35.460674,,,,,,,,,,,,,,,,,,,,,,,,,5.8621064,0.30774153,4689.8256,3.7567636,50.0,0.0,7145.1355,5.7235785,14.301026,1.4797289,4861.6757,0.13427934,2.9301247,0.16759223,57.617527,24.335839,23.450774,1.5052813,4860.5097,0.40668777,14.65533,0.83694298,1760.6409,121.56059,17.292352,46.148702,4863.4202,4.7420566,45.877683,20.97627,6291.7162,3044.8491,0.033863163,47.213728,4865.8592,2799.5297,60.362773,11049.533,8390.1142,1603115.5,10.825891,0.69216788,4958.9087,0.13427934,2.9301247,0.16759223,56.487777,23.858668,8.5943546,0.59968266,4954.8968,0.3616564,7.1006386,0.26455719,650.73454,37.693263,32.477673,2.0765036,5007.2397,0.13427934,2.9301247,0.16759223,55.942544,23.628379,25.783064,1.799048,5003.2278,0.3616564,7.1006386,0.26455719,644.44847,37.329147,,,,,87614385.0,53640318.0,-1.7558667,0.075160645,,,12.344592,1.0815965,,,8.8084222,0.22498179,,,107.79976,0.098353058,1.280285,0.23560509,,,3101.9413,311.44501,,1.466063,,,,,2.843422e+40,2.3486186e+38,,,1.3428345e+45,1.1091586e+43,,,7.9739729,0.089002952,7.7537282,0.089397544,7.9622011,0.089074696,,1.2243802e+46,,0.10967464,3721.166360409236,671.7494706547421,7.222459845451191,2.5457739050398103,0.4528653054636379
2RXS ,2RXS J015530.2-085719  ,28.87592,-8.95538,231.72,11.0,-99.0,2.03235701093e-12,5.38038771831e-13,7.4131024129e-31,1.87656145476e-31,-99.0,-99.0,7184,56629,734,v5_10_0,28.87511599999,-8.9511337,0.1646717,QSO   ,3,0,49.93194,,,,,,,,,,,,,,,,,,,,,,,,,8.0160716,0.50207977,4684.0245,0.55500154,7.8784271,0.57565014,805.59098,86.759722,35.422523,1.2461724,4863.4217,0.024103786,1.9697418,0.029754806,81.808974,4.3191036,31.711883,1.0135799,4856.6752,2.1742644,39.740149,1.101621,5408.3136,160.14788,11.35967,1.8830241,4900.0,0.0,47.83493,3.5300149,6526.7332,508.57954,6.7223546,0.37505785,4830.0,0.0,155.80034,6.1523131,22401.648,899.2278,78.743861,1.3858973,4960.6547,0.024103786,1.9697418,0.029754806,80.20545,4.2344455,15.176907,1.0838144,4957.6436,0.27070876,4.0343855,0.11809993,213.74645,16.817168,236.23158,4.157692,5008.9857,0.024103786,1.9697418,0.029754806,79.431559,4.1935879,45.530722,3.2514432,5005.9746,0.27070876,4.0343855,0.11809993,211.6828,16.654803,,,,,97749839000.0,0.0,-2.5177351,0.0010411936,,,8.5920191,0.40924549,,,6.5638438,0.14458226,,,82.097678,0.13897937,0.40660672,0.22254987,,,7190.5837,396.09146,,1.9892113,,,,,4.4533469e+40,2.4053028e+38,,,2.1031377e+45,1.1359283e+43,,,8.8016567,0.049018943,8.6028449,0.049276968,8.7937817,0.049065857,,8.2337944e+46,,0.025542752,7139.9493847322055,351.0880964987025,25.5148801164378,3.3829223769652335,0.8775014993341536
2RXS ,2RXS J141419.3+533805  ,213.58061,53.63475,685.87,273.0,-99.0,1.11429453359e-12,2.25382153833e-13,3.99024902357e-31,7.7406084442e-32,-99.0,-99.0,7339,56722,727,v5_10_0,213.5826799999,53.637597,0.165,QSO   ,3,0,48.276573,,,,,,,,,,,,,,,,,,,,,,,,,2.0985927,0.081493084,4675.0,0.0,50.0,0.0,7167.7945,0.0,12.767951,0.56464859,4861.4914,0.067979153,2.8324799,0.072541481,43.440313,10.534049,8.1637557,0.0,4863.9645,0.0,0.0,0.0,0.0,0.0,4.3888239,0.27569405,4848.7556,1.561078,38.297729,1.4410508,5207.1371,209.81729,14.740005,0.36135913,4861.8324,0.20479897,12.83564,0.33463368,1495.9357,48.590175,4.3127651,0.11480037,4958.7244,0.067979153,2.8324799,0.072541481,42.588515,10.327492,0.60870236,0.0,4962.4521,0.0,0.0,0.0,0.0,0.0,12.938295,0.34440111,5007.0554,0.067979153,2.8324799,0.072541481,42.177426,10.227805,1.8261071,0.0,5010.7831,0.0,0.0,0.0,0.0,0.0,,,,,12804103.0,4350402.0,-1.5983332,0.04156008,,,7.0235926,0.358829,,,3.6631861,0.052892226,,,76.670996,0.11219376,1.7489733,0.093145403,,,2201.5766,226.04187,,2.5345177,,,,,1.5279368e+40,1.0381992e+38,,,7.2158346e+44,4.9029995e+42,,,7.5413054,0.09065606,7.2913897,0.090980663,7.5241389,0.090715078,,4.5211486e+45,,0.1596018,2536.3173700302195,495.80078839004904,3.68516769113709,3.866811959169295,-0.02089579816683746
2RXS ,2RXS J120441.9+275418  ,181.17477,27.90511,474.5,162.0,-99.0,9.24698173935e-12,6.15813116927e-13,3.21366053858e-30,2.21918940354e-31,-99.0,-99.0,6475,56337,302,v5_10_0,181.1754499999,27.903276,0.165,QSO   ,3,0,38.949898,,,,,,,,,,,,,,,,,,,,,,,,,5.859828,0.41679773,4679.523,1.4296776,23.639825,1.6270231,3184.1455,245.45619,53.829295,2.0487919,4864.7289,0.025445888,2.7475936,0.026937355,31.09291,3.9090816,5.1210737,1.216916,4850.5334,2.3022784,9.6972401,2.9700227,1042.6507,432.26391,39.766541,1.0613419,4861.6783,0.55433275,29.446959,0.68185238,3908.0887,99.011804,16.446587,0.64461385,4885.0979,1.8436888,93.739568,2.2432323,13180.433,324.21308,102.78018,1.1144228,4961.9619,0.025445888,2.7475936,0.026937355,30.483624,3.8324805,26.769772,0.46375314,4955.8819,0.13294003,9.2013536,0.10266095,949.8486,14.623906,308.34055,3.3432685,5010.2929,0.025445888,2.7475936,0.026937355,30.189568,3.795511,80.309315,1.3912594,5004.2129,0.13294003,9.2013536,0.10266095,940.6749,14.482667,,,,,279119240.0,112386260.0,-1.8425862,0.048931268,,,4.8601296,0.92784602,,,2.3039891,0.1473515,,,53.464578,1.3102956,0.1455907,0.54501815,,,5106.1778,376.79761,,1.2043113,,,,,3.786662e+40,2.5743121e+38,,,1.7882891e+45,1.2157446e+43,,,8.4691052,0.065571738,8.2625462,0.065896513,8.4598217,0.065630788,,3.8286758e+46,,0.046707769,5189.885421399968,478.5033776787347,43.67849053371377,6.124943159209949,0.8531655586495712
2RXS ,2RXS J022012.5-034100  ,35.05227,-3.68337,278.12,19.0,-99.0,1e-14,1e-14,1e-33,1e-33,-99.0,-99.0,6369,56217,610,v5_10_0,35.050965,-3.6865976,0.166,QSO   ,3,0,32.266613,,,,,,,,,,,,,,,,,,,,,,,,,3.5600487,0.22795507,4690.0,0.0,23.472499,1.8218825,3151.8457,274.23694,13.877015,2.1669256,4862.0236,0.0233052,1.7687741,0.034317897,111.01266,4.9828985,30.022376,0.50831045,4864.2574,0.23594472,24.529888,0.42525285,3192.3943,61.717805,14.36383,1.4636442,4862.7997,0.26879032,4.9552731,0.42696746,351.60528,61.985035,3.5501087,0.35019947,4855.8442,5.2147488,94.814001,8.1366732,13416.042,1183.0218,48.30261,1.005352,4959.2566,0.0233052,1.7687741,0.034317897,108.83611,4.8852019,10.066099,0.94375194,4958.8773,0.10829083,4.520869,0.18919759,282.95019,26.934609,144.90783,3.0160561,5007.5876,0.0233052,1.7687741,0.034317897,107.78567,4.8380522,30.198296,2.8312558,5007.2083,0.10829083,4.520869,0.18919759,280.21908,26.674628,,,,,9584467.1,4112277.9,-1.527268,0.052415079,,,5.3319234,0.60876477,,,2.4542238,0.086881892,,,35.952248,1.1775299,0.39862866,0.33610725,,,3848.134,277.31591,,1.0733764,,,,,1.9803734e+40,1.8526273e+38,,,9.3525116e+44,8.7492178e+42,,,8.082659,0.064626433,7.8451339,0.065073342,8.0677453,0.064707689,,1.5725424e+46,,0.059473827,3381.756493373589,354.2553922344997,37.63711083768162,5.62451149357881,0.8255314694147136
2RXS ,2RXS J111017.4+104632  ,167.57285,10.77574,427.03,89.0,-99.0,1.99986186963e-12,3.93453886771e-13,7.14496326065e-31,1.36641712124e-31,-99.0,-99.0,5361,55973,970,v5_10_0,167.5755299999,10.77208,0.174,QSO   ,3,0,22.835146,,,,,,,,,,,,,,,,,,,,,,,,,2.5713429,0.36486568,4688.9609,0.34817681,2.1921141,0.35020455,51.373045,52.725852,5.7433141,0.74221672,4864.4641,0.038448176,1.9508226,0.062226054,84.537101,9.0305809,1.2519202,0.30586573,4856.38,2.3539022,5.9957154,2.5459056,503.31602,370.09069,4.3106872,0.23076421,4868.6788,1.1486807,27.93884,1.466533,3683.7925,212.64872,1.5390799,0.17733297,4867.4461,6.4225236,109.42734,8.3774679,15503.532,1215.2107,17.249616,0.77699935,4961.6971,0.038448176,1.9508226,0.062226054,82.880451,8.8536111,2.655276,0.80425652,4960.9629,0.32747867,4.2754625,0.50413155,247.90929,71.739168,51.748847,2.3309981,5010.0281,0.038448176,1.9508226,0.062226054,82.080915,8.7682016,7.965828,2.4127696,5009.2939,0.32747867,4.2754625,0.50413155,245.51739,71.047009,,,,,7.0493895,6.8157598,-0.050696187,0.1159154,,,10.284205,0.41920176,,,0.50097419,0.061102301,,,57.456195,1.5192662,0.30307026,0.43897079,,,5032.1752,378.67319,,1.1192322,,,,,5.4371227e+39,1.3889267e+38,,,2.5677356e+44,6.5593452e+42,,,8.0349812,0.0709089,7.7357045,0.072129261,8.0088399,0.071130784,,1.4090439e+46,,0.018223247,6016.811279268732,334.25291077133085,30.386403617975215,2.4319361009226106,1.0967271425382639
2RXS ,2RXS J162612.8+512034  ,246.55375,51.34303,461.5,87.0,-99.0,2.32809125766e-12,4.19802895436e-13,8.29850767501e-31,1.451388702e-31,-99.0,-99.0,6313,56460,186,v5_10_0,246.5483699999,51.343949,0.1785272,QSO   ,3,0,34.852222,,,,,,,,,,,,,,,,,,,,,,,,,3.1721499,0.37057061,4684.9563,0.85096776,6.5780005,0.89054959,609.47469,134.19339,14.70733,0.84377403,4862.1132,0.02402896,2.0903251,0.030924683,64.322831,4.4901269,17.484747,0.27980345,4866.7703,0.39044295,26.440462,0.50926445,3467.8875,73.872708,4.8173055,0.18752049,4835.6133,4.2169427,135.20822,4.6648647,19369.375,681.23892,1.110223e-16,0.0,4861.0025,0.0,27.26241,0.0,3591.3727,0.0,47.617595,0.72766863,4959.3462,0.02402896,2.0903251,0.030924683,63.061717,4.4020934,5.4572634,0.61838606,4958.2128,0.22329884,5.6891878,0.32098939,449.33498,45.702924,142.85279,2.1830059,5007.6772,0.02402896,2.0903251,0.030924683,62.453084,4.3596072,16.37179,1.8551582,5006.5438,0.22329884,5.6891878,0.32098939,444.9973,45.261728,,,,,3638503800.0,2420470800.0,-2.2555669,0.081045209,,,15.239149,0.58061541,,,0.9880996,0.078125457,,,45.263768,1.7345178,0.15513233,0.34253457,,,4575.826,355.74945,,1.0551498,,,,,1.7970957e+40,1.9586262e+38,,,8.4869642e+44,9.2498084e+42,,,8.2120097,0.069895607,7.9698452,0.070416272,8.1962525,0.069990273,,2.1181322e+46,,0.040068152,4622.1452801767055,354.50975661228676,32.82071534851693,2.5512651443342453,1.1093924468387186
2RXS ,2RXS J125745.7+480515  ,194.44061,48.08772,503.42,253.0,-99.0,1e-14,1e-14,1e-33,1e-33,-99.0,-99.0,7416,56810,968,v5_10_0,194.4388599999,48.090481,0.18171075,QSO   ,3,0,21.112762,,,,,,,,,,,,,,,,,,,,,,,,,2.0598648,0.27355089,4687.1493,0.95221999,6.4483068,0.97992805,589.65564,147.59239,8.8329182,0.91725574,4863.7538,0.054306165,2.6078612,0.063229959,10.817471,9.177613,6.4547509,3.2495094,4867.4546,1.0421848,9.7302638,2.1900455,1043.8157,317.63603,4.3508824,9.4307585,4862.3016,13.777949,28.607209,8.097332,3785.6646,1175.7001,7.4963009,10.686921,4851.1128,13.1431,19.899027,8.6365268,2527.1393,1256.8476,14.019907,0.31130871,4960.9868,0.054306165,2.6078612,0.063229959,10.605454,8.9977362,2.0896394,0.18297807,4955.3981,0.7640863,8.3643165,0.49260419,830.69512,70.177631,42.059722,0.93392614,5009.3178,0.054306165,2.6078612,0.063229959,10.50313,8.910924,6.2689181,0.5489342,5003.7291,0.7640863,8.3643165,0.49260419,822.67144,69.499783,,,,,75.737722,32.074618,-0.23917774,0.052142899,,,5.3322727,0.52754294,,,1.8269946,0.055214134,,,28.47188,1.6276515,0.94754699,0.45099351,,,2849.0992,247.95961,,1.183705,,,,,1.1922967e+40,1.8690484e+38,,,5.6307405e+44,8.8267684e+42,,,7.7113924,0.07899824,7.4496274,0.079747123,7.6920715,0.0791344,,6.6886084e+45,,0.084184035,3264.5058120340036,446.02891431663613,21.447941852991427,4.834239601135165,0.6470574518740998
2RXS ,2RXS J102314.1+240741  ,155.8091,24.12826,442.52,35.0,-99.0,2.23872113856e-12,3.43539052065e-13,7.90678627988e-31,1.1923464463e-31,-99.0,-99.0,6464,56309,450,v5_10_0,155.8106199999,24.128508,0.189,QSO   ,3,0,32.73132,,,,,,,,,,,,,,,,,,,,,,,,,4.108539,0.16518304,4685.4182,2.1174749,42.73855,2.0249116,6057.7657,305.10801,11.313346,0.8072405,4859.2633,0.040166184,3.4542951,0.050632012,133.79799,7.3558555,4.7653107,1.0673792,4870.9013,2.7138265,46.808181,5.2345699,6416.9133,758.67352,7.4202677,0.0,4842.3554,0.0,0.0,0.0,0.0,0.0,18.926991,1.0139661,4863.8352,0.40616606,19.512274,0.77627819,2464.3942,112.67244,25.614258,0.36406469,4956.4963,0.040166184,3.4542951,0.050632012,131.17324,7.2115536,1.9087489,0.28174858,4954.2036,0.78631343,10.956056,0.93161134,1200.2095,132.75161,76.842774,1.0921941,5004.8273,0.040166184,3.4542951,0.050632012,129.90652,7.1419125,5.7262467,0.84524574,5002.5346,0.78631343,10.956056,0.93161134,1188.6139,131.46905,,,,,3267038.7,1269447.2,-1.3946355,0.047787089,,,5.7741957,0.64585631,,,1.0673732,0.10843629,,,42.205539,2.2830011,0.31248623,0.51972119,,,3219.1121,257.23088,,1.5164786,,,,,2.750376e+40,2.2464511e+38,,,1.2988926e+45,1.060909e+43,,,7.9989533,0.071180455,7.7771192,0.071570651,7.9868925,0.071251399,,1.2968707e+46,,0.1001559,3184.2816616437435,485.4455456297246,19.36725097629247,2.8652539524021723,0.8299048602466161
2RXS ,2RXS J110537.4+585128  ,166.40593,58.85783,591.78,16.0,-99.0,1.62554875575e-12,2.0676566662e-13,5.71478636663e-31,7.12090806439e-32,-99.0,-99.0,7102,56666,914,v5_10_0,166.40675,58.855778,0.191,QSO   ,3,0,49.789757,,,,,,,,,,,,,,,,,,,,,,,,,2.3914858,0.48321805,4690.0,0.0,10.535626,2.3877427,1204.5367,359.41245,14.23849,1.6865602,4863.297,0.05045297,4.4349428,0.0669118,276.03805,9.7129324,33.959733,1.0433521,4865.3357,0.56511605,40.855415,0.82474261,5560.5111,119.6714,9.0039102,1.2374507,4865.1851,1.0075433,13.367514,1.9350146,1572.0817,280.77833,5.3086403,0.83825652,4899.4237,20.692325,300.0,79.041427,42861.931,11390.507,26.69521,0.36550062,4960.53,0.05045297,4.4349428,0.0669118,270.62734,9.522546,1.5842922,0.28332542,4961.3864,1.6402212,17.544132,2.5319431,2135.8914,360.2717,80.085629,1.0965019,5008.861,0.05045297,4.4349428,0.0669118,268.01603,9.430662,4.7528765,0.84997627,5009.7174,1.6402212,17.544132,2.5319431,2115.2855,356.79599,,,,,97671058.0,63761660.0,-1.6961617,0.078785586,,,7.0831114,1.1640273,,,5.7881185,0.35883093,,,105.18784,0.25491915,0.31965671,0.1443017,,,5476.1906,388.69508,,1.4169529,,,,,7.1315045e+40,3.4137655e+38,,,3.3679244e+45,1.6121849e+43,,,8.6673328,0.062691256,8.4910154,0.062919937,8.6635478,0.062732834,,6.043328e+46,,0.055729631,5307.136102739554,607.2030327617043,9.037811713211875,1.9039036844568082,0.6764183150157427
